E	I
4	17.46361111111111
4.2	17.46361111111111
4.4	19.09583333333333
4.6	22.244444444444444
4.8	25.046944444444446
5.0	27.065
5.2	28.337222222222223
5.4	28.851666666666667
5.6	28.81833333333333
5.8	28.743333333333336
6.0	28.559166666666666
6.2	28.36888888888889
6.4	28.18472222222222
6.6	28.073055555555555
6.8	27.683055555555555
7.0	27.442500000000003
7.2	27.133055555555558
7.4	26.627777777777776
7.6	26.140555555555554
7.8	25.57611111111111
8.0	24.895
8.2	24.087777777777777
8.4	23.39527777777778
8.6	22.39861111111111
8.8	21.304166666666664
9.0	20.156388888888888
9.2	18.93722222222222
9.4	17.768611111111113
9.6	16.71666666666667
9.8	15.642222222222223
10.0	14.755833333333335
10.2	13.990833333333333
10.4	13.254166666666666
10.6	12.74388888888889
10.8	12.149722222222222
11.0	11.598611111111111
11.2	11.15638888888889
11.4	10.65611111111111
11.6	10.252777777777778
11.8	9.866388888888888
12.0	9.59611111111111
12.2	9.292222222222222
12.4	8.966666666666669
12.6	8.816666666666666
12.8	8.403611111111111
13.0	8.040000000000001
13.2	7.6866666666666665
13.4	7.279722222222222
13.6	7.018888888888889
13.8	6.819722222222223
14.0	6.6433333333333335
14.2	6.463333333333333
14.4	6.274444444444445
14.6	6.193333333333333
14.8	6.155555555555556
15.0	6.086944444444445
15.2	6.013333333333334
15.4	5.879166666666666
15.6	5.7780555555555555
15.8	5.693611111111111
16.0	5.6033333333333335
16.2	5.5600000000000005
16.4	5.455
16.6	5.291944444444445
16.8	5.28
17.0	5.220277777777778
17.2	5.118888888888889
17.4	5.0625
17.6	4.833055555555555
17.8	4.635555555555555
18.0	4.488888888888889
18.2	4.387777777777778
18.4	4.363333333333333
18.6	4.2425
18.8	4.198333333333333
19.0	4.0825
19.2	4.0055555555555555
19.4	3.9477777777777776
19.6	3.8030555555555554
19.8	3.7152777777777777
20.0	3.5805555555555557
20.2	3.5327777777777776
20.4	3.4775
20.6	3.4958333333333336
20.8	3.455277777777778
21.0	3.310277777777778
21.2	3.2780555555555555
21.4	3.1205555555555557
21.6	3.04
21.8	3.005
22.0	2.915
22.2	2.8194444444444446
22.4	2.7125000000000004
22.6	2.7033333333333336
22.8	2.631111111111111
23.0	2.641388888888889
23.2	2.6313888888888886
23.4	2.5580555555555557
23.6	2.5980555555555553
23.8	2.461666666666667
24.0	2.4319444444444445
24.2	2.3816666666666664
24.4	2.234166666666667
24.6	2.2644444444444445
24.8	2.151111111111111
25.0	2.1702777777777778
25.2	2.1733333333333333
25.4	2.0955555555555554
25.6	2.1550000000000002
25.8	2.0944444444444446
26.0	2.0533333333333332
26.2	2.053888888888889
26.4	1.9719444444444443
26.6	1.8822222222222222
26.8	1.8577777777777778
27.0	1.8475
27.2	1.8655555555555554
27.4	1.861388888888889
27.6	1.86
27.8	1.806111111111111
28.0	1.8233333333333333
28.2	1.7908333333333333
28.4	1.7575
28.6	1.7505555555555554
28.8	1.6302777777777777
29.0	1.5991666666666666
29.2	1.5441666666666665
29.4	1.4897222222222224
29.6	1.503611111111111
29.8	1.6097222222222223
30.0	1.6716666666666669
30.2	1.6869444444444446
30.4	1.6630555555555555
30.6	1.49
30.8	1.3652777777777778
31.0	1.3691666666666666
31.2	1.3425
31.4	1.3730555555555555
31.6	1.3766666666666667
31.8	1.3419444444444446
32.0	1.3033333333333332
32.2	1.2297222222222222
32.4	1.196388888888889
32.6	1.163611111111111
32.8	1.1441666666666666
33.0	1.1522222222222223
33.2	1.1227777777777777
33.4	1.1683333333333334
33.6	1.1869444444444444
33.8	1.2216666666666667
34.0	1.2283333333333333
34.2	1.0986111111111112
34.4	1.0158333333333334
34.6	1.0066666666666666
34.8	0.9536111111111111
35.0	0.9397222222222221
