E	I
4	265.251
4.2	265.251
4.4	265.251
4.6	265.2765
4.8	265.2765
5.0	265.302
5.2	265.302
5.4	265.302
5.6	265.302
5.8	265.302
6.0	265.2765
6.2	265.27650000000006
6.4	265.2765
6.6	265.2765
6.8	265.302
7.0	265.2765
7.2	265.27650000000006
7.4	265.251
7.6	265.251
7.8	265.2765
8.0	265.2765
8.2	265.302
8.4	265.302
8.6	265.302
8.8	265.302
9.0	265.302
9.2	265.302
9.4	265.302
9.6	265.302
9.8	265.302
10.0	265.302
10.2	265.302
10.4	265.302
10.6	265.302
10.8	265.302
11.0	265.302
11.2	265.302
11.4	265.302
11.6	265.302
11.8	265.302
12.0	265.302
12.2	265.302
12.4	265.302
12.6	265.302
12.8	265.302
13.0	265.302
13.2	265.302
13.4	265.302
13.6	265.302
13.8	265.302
14.0	265.302
14.2	265.302
14.4	265.302
14.6	265.302
14.8	265.302
15.0	265.302
15.2	265.302
15.4	265.302
15.6	265.302
15.8	265.302
16.0	265.302
16.2	265.302
16.4	265.302
16.6	265.302
16.8	265.302
17.0	265.3008
17.2	265.3008
17.4	265.3008
17.6	265.3001
17.8	265.3009
18.0	265.2866
18.2	265.27819999999997
18.4	265.2595
18.6	265.2244
18.8	265.1272
19.0	264.9543
19.2	264.70430000000005
19.4	264.41190000000006
19.6	264.039
19.8	263.41159999999996
20.0	262.632
20.2	261.5213
20.4	260.0535
20.6	258.3885
20.8	256.5272
21.0	254.4123
21.2	252.13809999999998
21.4	249.41629999999998
21.6	246.5369
21.8	243.315
22.0	239.9333
22.2	236.61260000000001
22.4	232.6837
22.6	228.84640000000002
22.8	224.88780000000003
23.0	221.04000000000002
23.2	217.391
23.4	213.59
23.6	209.9357
23.8	206.228
24.0	202.7897
24.2	199.3708
24.4	196.0823
24.6	193.0013
24.8	189.805
25.0	186.72299999999998
25.2	183.66150000000002
25.4	180.5501
25.6	177.855
25.8	175.6076
26.0	173.46659999999997
26.2	171.52599999999998
26.4	169.33440000000002
26.6	167.3256
26.8	165.7133
27.0	164.1993
27.2	162.82909999999998
27.4	161.4235
27.6	159.83530000000002
27.8	158.2206
28.0	156.9348
28.2	155.48930000000001
28.4	154.294
28.6	153.0963
28.8	151.7517
29.0	150.5265
29.2	149.1865
29.4	147.7029
29.6	146.3025
29.8	144.7181
30.0	142.9189
30.2	141.23340000000002
30.4	139.3677
30.6	137.2257
30.8	135.0436
31.0	132.8528
31.2	130.5907
31.4	128.4776
31.6	126.3089
31.8	123.9518
32.0	121.7229
32.2	119.4622
32.4	117.1481
32.6	114.97200000000001
32.8	112.6936
33.0	110.62789999999998
33.2	108.53320000000001
33.4	106.5309
33.6	104.51480000000001
33.8	102.5938
34.0	93.6155
34.2	84.6811
34.4	76.0339
34.6	67.5913
34.8	66.67330000000001
35.0	66.13130000000001
