E	I
4	0.0
4.2	0.0
4.4	0.0
4.6	0.0
4.8	0.0
5.0	0.0
5.2	0.0
5.4	0.0
5.6	0.0
5.8	0.0
6.0	0.0
6.2	0.0
6.4	0.0
6.6	0.0
6.8	0.0
7.0	0.0
7.2	0.0
7.4	0.0
7.6	0.0
7.8	0.0
8.0	0.0
8.2	0.005555555555555556
8.4	0.028888888888888888
8.6	0.07333333333333333
8.8	0.14666666666666667
9.0	0.2833333333333333
9.2	0.5022222222222222
9.4	0.7922222222222223
9.6	1.2866666666666666
9.8	2.008888888888889
10.0	2.986666666666667
10.2	4.34
10.4	5.841111111111111
10.6	7.792222222222223
10.8	10.033333333333333
11.0	11.64
11.2	13.516666666666667
11.4	15.955555555555556
11.6	17.35333333333333
11.8	19.625555555555554
12.0	21.08
12.2	22.784444444444443
12.4	24.305555555555557
12.6	25.43777777777778
12.8	25.801111111111112
13.0	25.692222222222224
13.2	24.202222222222222
13.4	22.288888888888888
13.6	20.183333333333334
13.8	19.462222222222223
14.0	17.116666666666667
14.2	15.252222222222223
14.4	13.812222222222223
14.6	12.594444444444445
14.8	11.084444444444445
15.0	10.20888888888889
15.2	9.344444444444445
15.4	8.352222222222222
15.6	7.6
15.8	6.94
16.0	6.312222222222222
16.2	5.953333333333333
16.4	5.341111111111111
16.6	5.363333333333333
16.8	5.334444444444444
17.0	5.302222222222222
17.2	5.416666666666667
17.4	5.626666666666667
17.6	6.368888888888889
17.8	7.216666666666667
18.0	8.403333333333334
18.2	9.456666666666667
18.4	11.067777777777778
18.6	13.035555555555556
18.8	14.635555555555555
19.0	15.914444444444445
19.2	18.502222222222223
19.4	20.41111111111111
19.6	22.78
19.8	25.308888888888887
20.0	27.874444444444446
20.2	31.79
20.4	33.19888888888889
20.6	35.187777777777775
20.8	4.986666666666666
21.0	39.44444444444444
21.2	43.69555555555556
21.4	46.76888888888889
21.6	45.94111111111111
21.8	48.23888888888889
22.0	49.44888888888889
22.2	49.47
22.4	50.52444444444444
22.6	52.102222222222224
22.8	50.00111111111111
23.0	52.78333333333333
23.2	53.958888888888886
23.4	51.458888888888886
23.6	55.282222222222224
23.8	55.974444444444444
24.0	61.504444444444445
24.2	60.84111111111111
24.4	60.52111111111111
24.6	60.153333333333336
24.8	60.54222222222222
25.0	59.31333333333333
25.2	66.0111111111111
25.4	57.096666666666664
25.6	58.294444444444444
25.8	54.56111111111111
26.0	54.15222222222222
26.2	47.62444444444444
26.4	45.9
26.6	43.32222222222222
26.8	39.028888888888886
27.0	37.736666666666665
27.2	33.75111111111111
27.4	32.26555555555556
27.6	31.567777777777778
27.8	30.333333333333332
28.0	28.386666666666667
28.2	26.68777777777778
28.4	24.7
28.6	24.2
28.8	22.557777777777776
29.0	22.83222222222222
29.2	21.772222222222222
29.4	21.283333333333335
29.6	20.365555555555556
29.8	19.98
30.0	20.376666666666665
30.2	18.953333333333333
30.4	20.804444444444446
30.6	20.843333333333334
30.8	21.80666666666667
31.0	21.804444444444446
31.2	22.283333333333335
31.4	23.22888888888889
31.6	24.80666666666667
31.8	25.225555555555555
32.0	25.52111111111111
32.2	25.444444444444443
32.4	27.555555555555557
32.6	31.15111111111111
32.8	34.14333333333333
33.0	31.032222222222224
33.2	34.29666666666667
33.4	37.016666666666666
33.6	40.52333333333333
33.8	42.03888888888889
34.0	42.83888888888889
34.2	54.37111111111111
34.4	55.81111111111111
34.6	57.19
34.8	59.28888888888889
35.0	60.98777777777778
