E	I
4	134.58666666666667
4.2	151.93444444444444
4.4	140.01222222222222
4.6	131.63333333333333
4.8	125.32111111111111
5.0	121.20666666666666
5.2	121.26444444444445
5.4	126.44444444444444
5.6	134.7122222222222
5.8	144.68
6.0	157.40666666666667
6.2	165.5688888888889
6.4	169.41444444444446
6.6	174.2788888888889
6.8	175.73
7.0	176.47666666666666
7.2	173.74444444444444
7.4	170.91555555555556
7.6	164.82222222222222
7.8	162.18444444444444
8.0	158.16555555555556
8.2	152.40444444444444
8.4	145.95222222222222
8.6	146.48444444444445
8.8	142.2577777777778
9.0	135.45888888888888
9.2	133.60444444444445
9.4	135.65444444444444
9.6	134.04666666666665
9.8	134.83555555555554
10.0	136.44555555555556
10.2	140.21333333333334
10.4	142.31
10.6	152.95
10.8	156.20222222222222
11.0	164.98
11.2	165.26
11.4	181.6911111111111
11.6	186.09555555555556
11.8	190.54555555555555
12.0	183.11666666666667
12.2	195.69444444444446
12.4	197.76777777777778
12.6	196.31333333333333
12.8	196.92111111111112
13.0	184.82888888888888
13.2	191.85666666666665
13.4	143.79444444444445
13.6	140.63777777777779
13.8	141.6811111111111
14.0	139.5311111111111
14.2	138.82
14.4	169.66444444444446
14.6	168.55777777777777
14.8	162.92666666666668
15.0	157.85333333333332
15.2	152.4311111111111
15.4	148.40444444444444
15.6	111.11333333333333
15.8	134.2877777777778
16.0	125.01777777777778
16.2	120.27444444444444
16.4	115.75555555555556
16.6	113.44888888888889
16.8	108.77777777777777
17.0	107.86222222222223
17.2	102.94222222222223
17.4	102.3411111111111
17.6	106.52
17.8	112.41111111111111
18.0	122.34777777777778
18.2	124.83444444444444
18.4	134.49666666666667
18.6	142.00444444444443
18.8	157.07888888888888
19.0	161.32444444444445
19.2	171.11333333333334
19.4	181.04444444444445
19.6	187.29888888888888
19.8	200.14666666666668
20.0	204.52555555555554
20.2	203.77
20.4	216.63555555555556
20.6	218.88888888888889
20.8	220.91333333333333
21.0	226.67888888888888
21.2	232.1
21.4	227.04222222222222
21.6	229.82
21.8	231.48555555555555
22.0	226.5377777777778
22.2	236.61555555555555
22.4	232.38111111111112
22.6	236.22444444444446
22.8	236.95
23.0	237.44444444444446
23.2	233.98444444444445
23.4	240.9477777777778
23.6	240.1811111111111
23.8	237.55
24.0	236.31333333333333
24.2	235.29888888888888
24.4	238.59666666666666
24.6	230.23444444444445
24.8	229.03333333333333
25.0	221.96666666666667
25.2	225.67111111111112
25.4	218.39777777777778
25.6	224.53666666666666
25.8	219.64666666666668
26.0	220.97333333333333
26.2	218.59
26.4	214.75666666666666
26.6	200.3111111111111
26.8	204.95555555555555
27.0	198.05777777777777
27.2	201.72444444444446
27.4	210.29666666666665
27.6	195.44444444444446
27.8	195.5822222222222
28.0	187.45333333333335
28.2	179.0888888888889
28.4	184.61888888888888
28.6	179.7877777777778
28.8	171.04111111111112
29.0	170.79555555555555
29.2	172.9188888888889
29.4	165.88888888888889
29.6	176.64555555555555
29.8	176.77666666666667
30.0	168.91333333333333
30.2	176.79
30.4	168.08444444444444
30.6	175.25222222222223
30.8	185.23111111111112
31.0	179.67111111111112
31.2	180.4
31.4	185.5688888888889
31.6	184.49555555555557
31.8	186.36666666666667
32.0	191.57444444444445
32.2	184.64777777777778
32.4	182.43
32.6	194.9
32.8	186.38
33.0	196.3311111111111
33.2	181.6911111111111
33.4	186.70444444444445
33.6	200.66666666666666
33.8	196.55333333333334
34.0	210.04444444444445
34.2	207.86
34.4	207.61555555555555
34.6	212.65444444444444
34.8	201.38555555555556
35.0	67.08444444444444
