E	I
4	150.0377777777778
4.2	147.2888888888889
4.4	138.82444444444445
4.6	133.7811111111111
4.8	121.54555555555555
5.0	115.13
5.2	101.9888888888889
5.4	91.22888888888889
5.6	82.53222222222222
5.8	75.76555555555555
6.0	71.12222222222222
6.2	64.58777777777777
6.4	60.43
6.6	55.544444444444444
6.8	53.30777777777778
7.0	52.85444444444445
7.2	50.76
7.4	47.535555555555554
7.6	45.79222222222222
7.8	43.553333333333335
8.0	41.04888888888889
8.2	40.72666666666667
8.4	38.943333333333335
8.6	37.27444444444444
8.8	35.06444444444445
9.0	34.4
9.2	32.114444444444445
9.4	30.51
9.6	27.59
9.8	23.874444444444446
10.0	22.97111111111111
10.2	20.322222222222223
10.4	18.593333333333334
10.6	17.57888888888889
10.8	16.858888888888888
11.0	15.917777777777777
11.2	15.565555555555555
11.4	15.455555555555556
11.6	15.62888888888889
11.8	14.67
12.0	13.914444444444445
12.2	14.605555555555556
12.4	14.312222222222223
12.6	13.848888888888888
12.8	13.494444444444444
13.0	13.4
13.2	13.4
13.4	12.886666666666667
13.6	13.065555555555555
13.8	12.903333333333334
14.0	13.617777777777778
14.2	13.143333333333333
14.4	13.132222222222222
14.6	13.274444444444445
14.8	12.86888888888889
15.0	12.865555555555556
15.2	12.72
15.4	12.495555555555555
15.6	12.605555555555556
15.8	12.656666666666666
16.0	12.184444444444445
16.2	12.166666666666666
16.4	11.946666666666667
16.6	11.53888888888889
16.8	11.447777777777778
17.0	10.915555555555555
17.2	10.487777777777778
17.4	10.28111111111111
17.6	9.955555555555556
17.8	9.364444444444445
18.0	9.607777777777779
18.2	8.956666666666667
18.4	8.116666666666667
18.6	7.703333333333333
18.8	7.1433333333333335
19.0	6.557777777777778
19.2	6.213333333333333
19.4	5.848888888888889
19.6	5.734444444444445
19.8	5.261111111111111
20.0	5.057777777777778
20.2	4.734444444444445
20.4	4.6722222222222225
20.6	4.373333333333333
20.8	4.432222222222222
21.0	4.111111111111111
21.2	4.268888888888889
21.4	3.9955555555555557
21.6	3.9655555555555555
21.8	3.6255555555555556
22.0	3.597777777777778
22.2	3.4555555555555557
22.4	3.4755555555555557
22.6	3.232222222222222
22.8	3.417777777777778
23.0	3.612222222222222
23.2	3.327777777777778
23.4	3.0344444444444445
23.6	3.3355555555555556
23.8	2.993333333333333
24.0	2.8577777777777778
24.2	2.6744444444444446
24.4	2.6633333333333336
24.6	2.61
24.8	2.7266666666666666
25.0	3.048888888888889
25.2	2.638888888888889
25.4	2.448888888888889
25.6	2.6344444444444446
25.8	2.637777777777778
26.0	2.433333333333333
26.2	2.4055555555555554
26.4	2.628888888888889
26.6	2.4588888888888887
26.8	2.4455555555555555
27.0	2.668888888888889
27.2	2.433333333333333
27.4	2.5011111111111113
27.6	2.4433333333333334
27.8	2.397777777777778
28.0	2.468888888888889
28.2	2.3088888888888888
28.4	2.598888888888889
28.6	2.6544444444444446
28.8	2.537777777777778
29.0	2.4755555555555557
29.2	2.5344444444444445
29.4	2.4077777777777776
29.6	2.537777777777778
29.8	2.821111111111111
30.0	2.3944444444444444
30.2	2.3144444444444443
30.4	2.2944444444444443
30.6	2.411111111111111
30.8	2.263333333333333
31.0	2.3666666666666667
31.2	1.961111111111111
31.4	1.8566666666666667
31.6	1.92
31.8	2.0655555555555556
32.0	1.8166666666666667
32.2	1.801111111111111
32.4	1.978888888888889
32.6	1.6188888888888888
32.8	1.5955555555555556
33.0	1.5555555555555556
33.2	1.5333333333333334
33.4	1.4088888888888889
33.6	1.47
33.8	1.3655555555555556
34.0	1.291111111111111
34.2	1.5822222222222222
34.4	1.3811111111111112
34.6	1.261111111111111
34.8	1.1388888888888888
35.0	1.248888888888889
