E	I
4	4.751111111111111
4.2	4.794444444444444
4.4	4.343333333333334
4.6	4.904444444444445
4.8	4.0633333333333335
5.0	3.928888888888889
5.2	3.276666666666667
5.4	2.7855555555555553
5.6	2.46
5.8	2.4466666666666668
6.0	3.0522222222222224
6.2	2.493333333333333
6.4	2.411111111111111
6.6	2.178888888888889
6.8	2.04
7.0	2.528888888888889
7.2	2.6233333333333335
7.4	2.2555555555555555
7.6	2.23
7.8	2.2933333333333334
8.0	2.2066666666666666
8.2	2.5155555555555558
8.4	2.6055555555555556
8.6	2.7944444444444443
8.8	2.89
9.0	3.7655555555555558
9.2	4.251111111111111
9.4	4.495555555555556
9.6	4.7555555555555555
9.8	4.663333333333333
10.0	5.203333333333333
10.2	5.011111111111111
10.4	5.242222222222222
10.6	5.024444444444445
10.8	5.41
11.0	5.002222222222223
11.2	4.855555555555555
11.4	4.881111111111111
11.6	4.828888888888889
11.8	4.5
12.0	4.152222222222222
12.2	4.358888888888889
12.4	4.161111111111111
12.6	4.158888888888889
12.8	3.8566666666666665
13.0	3.7377777777777776
13.2	3.486666666666667
13.4	3.1555555555555554
13.6	3.1777777777777776
13.8	3.1055555555555556
14.0	3.5655555555555556
14.2	3.0388888888888888
14.4	2.9322222222222223
14.6	2.96
14.8	2.431111111111111
15.0	2.5122222222222224
15.2	2.49
15.4	2.2777777777777777
15.6	2.241111111111111
15.8	2.2444444444444445
16.0	2.117777777777778
16.2	1.9922222222222221
16.4	2.0044444444444443
16.6	1.8777777777777778
16.8	2.051111111111111
17.0	1.8988888888888888
17.2	1.9066666666666667
17.4	1.78
17.6	1.85
17.8	1.8077777777777777
18.0	2.168888888888889
18.2	2.201111111111111
18.4	1.79
18.6	2.15
18.8	1.6611111111111112
19.0	1.948888888888889
19.2	1.6933333333333334
19.4	1.6233333333333333
19.6	1.6333333333333333
19.8	1.6733333333333333
20.0	1.5711111111111111
20.2	1.4011111111111112
20.4	1.5955555555555556
20.6	1.4433333333333334
20.8	1.4133333333333333
21.0	1.5444444444444445
21.2	1.7277777777777779
21.4	1.248888888888889
21.6	1.3377777777777777
21.8	1.1933333333333334
22.0	1.0233333333333334
22.2	1.0366666666666666
22.4	1.021111111111111
22.6	0.9788888888888889
22.8	1.1311111111111112
23.0	1.3577777777777778
23.2	0.9988888888888889
23.4	0.8322222222222222
23.6	1.201111111111111
23.8	0.9
24.0	0.8444444444444444
24.2	0.8566666666666667
24.4	0.7322222222222222
24.6	0.6588888888888889
24.8	0.7466666666666667
25.0	1.1066666666666667
25.2	0.73
25.4	0.6311111111111111
25.6	0.67
25.8	0.6977777777777778
26.0	0.6622222222222223
26.2	0.6255555555555555
26.4	0.6777777777777778
26.6	0.5088888888888888
26.8	0.6633333333333333
27.0	0.6866666666666666
27.2	0.43666666666666665
27.4	0.51
27.6	0.5422222222222223
27.8	0.41444444444444445
28.0	0.43777777777777777
28.2	0.42
28.4	0.49
28.6	0.5844444444444444
28.8	0.5077777777777778
29.0	0.33666666666666667
29.2	0.47444444444444445
29.4	0.39444444444444443
29.6	0.5033333333333333
29.8	0.7911111111111111
30.0	0.4388888888888889
30.2	0.35777777777777775
30.4	0.4722222222222222
30.6	0.43444444444444447
30.8	0.43555555555555553
31.0	0.47555555555555556
31.2	0.31555555555555553
31.4	0.27555555555555555
31.6	0.28444444444444444
31.8	0.46555555555555556
32.0	0.24666666666666667
32.2	0.27111111111111114
32.4	0.46111111111111114
32.6	0.2477777777777778
32.8	0.2388888888888889
33.0	0.3022222222222222
33.2	0.25555555555555554
33.4	0.23444444444444446
33.6	0.35333333333333333
33.8	0.24444444444444444
34.0	0.1811111111111111
34.2	0.3888888888888889
34.4	0.4288888888888889
34.6	0.24
34.8	0.2111111111111111
35.0	0.21444444444444444
