E	I
4	24.135555555555555
4.2	28.475555555555555
4.4	29.04
4.6	31.944444444444443
4.8	30.04888888888889
5.0	32.217777777777776
5.2	31.551111111111112
5.4	33.83555555555556
5.6	30.453333333333333
5.8	31.185555555555556
6.0	27.236666666666668
6.2	28.513333333333332
6.4	26.91888888888889
6.6	24.665555555555557
6.8	23.743333333333332
7.0	24.31
7.2	23.475555555555555
7.4	21.876666666666665
7.6	22.637777777777778
7.8	21.605555555555554
8.0	22.066666666666666
8.2	19.702222222222222
8.4	16.77777777777778
8.6	17.27111111111111
8.8	15.687777777777777
9.0	15.166666666666666
9.2	13.403333333333334
9.4	13.046666666666667
9.6	12.456666666666667
9.8	11.45111111111111
10.0	11.341111111111111
10.2	11.03111111111111
10.4	10.372222222222222
10.6	9.782222222222222
10.8	9.813333333333333
11.0	9.283333333333333
11.2	8.605555555555556
11.4	8.357777777777779
11.6	7.69
11.8	7.4366666666666665
12.0	7.956666666666667
12.2	6.956666666666667
12.4	6.762222222222222
12.6	6.194444444444445
12.8	6.068888888888889
13.0	5.541111111111111
13.2	5.476666666666667
13.4	5.474444444444444
13.6	5.345555555555555
13.8	5.4255555555555555
14.0	4.948888888888889
14.2	4.707777777777777
14.4	4.524444444444445
14.6	4.608888888888889
14.8	4.45
15.0	4.38
15.2	4.25
15.4	4.028888888888889
15.6	3.9366666666666665
15.8	3.8844444444444446
16.0	4.064444444444445
16.2	3.738888888888889
16.4	3.756666666666667
16.6	3.566666666666667
16.8	3.3922222222222222
17.0	3.4055555555555554
17.2	3.327777777777778
17.4	3.417777777777778
17.6	3.1244444444444444
17.8	3.0144444444444445
18.0	3.068888888888889
18.2	2.8866666666666667
18.4	2.6055555555555556
18.6	2.5733333333333333
18.8	2.58
19.0	2.5933333333333333
19.2	2.601111111111111
19.4	2.511111111111111
19.6	2.4844444444444442
19.8	2.3844444444444446
20.0	2.232222222222222
20.2	2.6422222222222222
20.4	2.7311111111111113
20.6	2.2511111111111113
20.8	2.212222222222222
21.0	2.1144444444444446
21.2	1.9566666666666668
21.4	1.9633333333333334
21.6	1.8744444444444444
21.8	1.8577777777777778
22.0	1.761111111111111
22.2	1.6488888888888888
22.4	1.7066666666666668
22.6	1.6677777777777778
22.8	1.8611111111111112
23.0	1.718888888888889
23.2	1.7466666666666666
23.4	1.4377777777777778
23.6	1.6877777777777778
23.8	1.5477777777777777
24.0	1.3288888888888888
24.2	1.5177777777777777
24.4	1.1955555555555555
24.6	1.5988888888888888
24.8	1.3133333333333332
25.0	1.248888888888889
25.2	1.8455555555555556
25.4	1.3044444444444445
25.6	1.2855555555555556
25.8	1.218888888888889
26.0	1.1877777777777778
26.2	1.1733333333333333
26.4	1.211111111111111
26.6	1.198888888888889
26.8	1.0733333333333333
27.0	1.068888888888889
27.2	1.0122222222222221
27.4	1.2166666666666666
27.6	1.1377777777777778
27.8	0.9822222222222222
28.0	0.9377777777777778
28.2	1.0777777777777777
28.4	1.0422222222222222
28.6	0.9311111111111111
28.8	1.3355555555555556
29.0	0.9877777777777778
29.2	1.0344444444444445
29.4	0.7722222222222223
29.6	0.9244444444444444
29.8	0.78
30.0	0.8211111111111111
30.2	0.9322222222222222
30.4	0.7555555555555555
30.6	0.6433333333333333
30.8	0.7233333333333334
31.0	0.9077777777777778
31.2	0.6666666666666666
31.4	0.7722222222222223
31.6	0.7011111111111111
31.8	0.6822222222222222
32.0	0.6033333333333334
32.2	0.7711111111111111
32.4	0.7788888888888889
32.6	0.7522222222222222
32.8	0.5633333333333334
33.0	0.5544444444444444
33.2	0.7422222222222222
33.4	0.5644444444444444
33.6	0.5611111111111111
33.8	0.6188888888888889
34.0	0.7188888888888889
34.2	0.6055555555555555
34.4	0.41
34.6	0.5711111111111111
34.8	0.5
35.0	0.4166666666666667
