E	I
4	11.55888888888889
4.2	11.823333333333334
4.4	11.867777777777778
4.6	13.627777777777778
4.8	12.393333333333333
5.0	14.163333333333334
5.2	13.617777777777778
5.4	15.78
5.6	14.302222222222222
5.8	15.882222222222222
6.0	14.406666666666666
6.2	16.215555555555557
6.4	16.125555555555554
6.6	15.647777777777778
6.8	15.395555555555555
7.0	15.887777777777778
7.2	15.845555555555556
7.4	14.71111111111111
7.6	15.292222222222222
7.8	14.057777777777778
8.0	14.412222222222223
8.2	13.046666666666667
8.4	10.73
8.6	11.056666666666667
8.8	10.024444444444445
9.0	9.811111111111112
9.2	8.673333333333334
9.4	8.227777777777778
9.6	8.482222222222223
9.8	7.7988888888888885
10.0	7.5055555555555555
10.2	7.464444444444444
10.4	7.29
10.6	6.836666666666667
10.8	6.913333333333333
11.0	6.52
11.2	6.001111111111111
11.4	5.975555555555555
11.6	5.338888888888889
11.8	5.273333333333333
12.0	6.076666666666667
12.2	5.384444444444444
12.4	4.985555555555556
12.6	4.812222222222222
12.8	4.586666666666667
13.0	4.464444444444444
13.2	4.275555555555556
13.4	4.15
13.6	4.318888888888889
13.8	4.388888888888889
14.0	4.133333333333334
14.2	3.707777777777778
14.4	3.9444444444444446
14.6	3.6844444444444444
14.8	3.4444444444444446
15.0	3.3377777777777777
15.2	3.2744444444444443
15.4	3.207777777777778
15.6	3.1555555555555554
15.8	3.0677777777777777
16.0	3.098888888888889
16.2	2.8922222222222222
16.4	2.6277777777777778
16.6	2.517777777777778
16.8	2.3777777777777778
17.0	2.6444444444444444
17.2	2.491111111111111
17.4	2.3466666666666667
17.6	2.1911111111111112
17.8	2.0566666666666666
18.0	2.1866666666666665
18.2	1.98
18.4	1.9122222222222223
18.6	1.7955555555555556
18.8	1.8455555555555556
19.0	1.8655555555555556
19.2	2.0433333333333334
19.4	1.6433333333333333
19.6	1.75
19.8	1.6255555555555556
20.0	1.5366666666666666
20.2	1.9222222222222223
20.4	1.9633333333333334
20.6	1.6633333333333333
20.8	1.6466666666666667
21.0	1.4722222222222223
21.2	1.2977777777777777
21.4	1.3688888888888888
21.6	1.2122222222222223
21.8	1.3355555555555556
22.0	1.3466666666666667
22.2	1.0677777777777777
22.4	1.2044444444444444
22.6	1.1666666666666667
22.8	1.4122222222222223
23.0	1.2333333333333334
23.2	1.37
23.4	1.12
23.6	1.2977777777777777
23.8	1.1522222222222223
24.0	0.9188888888888889
24.2	1.1022222222222222
24.4	0.9833333333333333
24.6	1.11
24.8	1.0611111111111111
25.0	0.7888888888888889
25.2	1.3788888888888888
25.4	0.9144444444444444
25.6	1.048888888888889
25.8	0.9822222222222222
26.0	0.84
26.2	0.8088888888888889
26.4	0.9577777777777777
26.6	0.9611111111111111
26.8	0.76
27.0	0.7033333333333334
27.2	0.7333333333333333
27.4	0.8155555555555556
27.6	0.8055555555555556
27.8	0.6588888888888889
28.0	0.8088888888888889
28.2	0.8244444444444444
28.4	0.7833333333333333
28.6	0.7822222222222223
28.8	1.06
29.0	0.7077777777777777
29.2	0.6255555555555555
29.4	0.5477777777777778
29.6	0.7233333333333334
29.8	0.4911111111111111
30.0	0.6266666666666667
30.2	0.7177777777777777
30.4	0.5144444444444445
30.6	0.4711111111111111
30.8	0.46444444444444444
31.0	0.6933333333333334
31.2	0.39
31.4	0.4622222222222222
31.6	0.4288888888888889
31.8	0.5455555555555556
32.0	0.42333333333333334
32.2	0.5022222222222222
32.4	0.5844444444444444
32.6	0.5055555555555555
32.8	0.2966666666666667
33.0	0.39666666666666667
33.2	0.5644444444444444
33.4	0.27555555555555555
33.6	0.37555555555555553
33.8	0.4444444444444444
34.0	0.4922222222222222
34.2	0.45444444444444443
34.4	0.31777777777777777
34.6	0.41333333333333333
34.8	0.41444444444444445
35.0	0.2833333333333333
