E	I
4	38.897777777777776
4.2	39.26
4.4	38.09888888888889
4.6	37.86666666666667
4.8	34.64555555555555
5.0	34.57
5.2	31.82888888888889
5.4	32.45111111111111
5.6	28.983333333333334
5.8	28.738888888888887
6.0	25.49111111111111
6.2	25.924444444444443
6.4	24.534444444444443
6.6	22.08222222222222
6.8	21.254444444444445
7.0	20.7
7.2	19.81111111111111
7.4	18.482222222222223
7.6	18.735555555555557
7.8	17.47222222222222
8.0	17.66888888888889
8.2	16.48111111111111
8.4	13.727777777777778
8.6	14.235555555555555
8.8	13.312222222222223
9.0	12.626666666666667
9.2	11.501111111111111
9.4	10.988888888888889
9.6	10.79111111111111
9.8	10.173333333333334
10.0	10.047777777777778
10.2	10.06
10.4	9.915555555555555
10.6	9.325555555555555
10.8	9.32
11.0	8.874444444444444
11.2	8.276666666666667
11.4	8.276666666666667
11.6	7.587777777777778
11.8	7.684444444444445
12.0	7.78
12.2	7.171111111111111
12.4	7.184444444444445
12.6	6.76
12.8	6.323333333333333
13.0	6.181111111111111
13.2	5.944444444444445
13.4	6.0633333333333335
13.6	5.982222222222222
13.8	6.023333333333333
14.0	5.662222222222222
14.2	5.498888888888889
14.4	5.265555555555555
14.6	5.243333333333333
14.8	4.992222222222222
15.0	4.822222222222222
15.2	4.567777777777778
15.4	4.533333333333333
15.6	4.36
15.8	4.347777777777778
16.0	4.433333333333334
16.2	4.083333333333333
16.4	4.097777777777778
16.6	3.8866666666666667
16.8	3.7422222222222223
17.0	3.951111111111111
17.2	3.7088888888888887
17.4	3.681111111111111
17.6	3.4266666666666667
17.8	3.378888888888889
18.0	3.3866666666666667
18.2	3.4066666666666667
18.4	3.1444444444444444
18.6	2.942222222222222
18.8	2.812222222222222
19.0	2.81
19.2	3.1044444444444443
19.4	2.703333333333333
19.6	2.8633333333333333
19.8	2.5733333333333333
20.0	2.5677777777777777
20.2	3.0255555555555556
20.4	2.911111111111111
20.6	2.5544444444444445
20.8	2.5833333333333335
21.0	2.3722222222222222
21.2	2.188888888888889
21.4	1.9622222222222223
21.6	2.077777777777778
21.8	2.13
22.0	2.0055555555555555
22.2	1.9677777777777778
22.4	1.991111111111111
22.6	1.9777777777777779
22.8	2.05
23.0	1.8722222222222222
23.2	1.9966666666666666
23.4	1.8322222222222222
23.6	1.9222222222222223
23.8	1.818888888888889
24.0	1.74
24.2	1.7777777777777777
24.4	1.531111111111111
24.6	1.8644444444444443
24.8	1.4744444444444444
25.0	1.4866666666666666
25.2	2.011111111111111
25.4	1.5711111111111111
25.6	1.5044444444444445
25.8	1.4377777777777778
26.0	1.4144444444444444
26.2	1.3422222222222222
26.4	1.3655555555555556
26.6	1.43
26.8	1.1944444444444444
27.0	1.2744444444444445
27.2	1.27
27.4	1.3311111111111111
27.6	1.4
27.8	1.0988888888888888
28.0	1.13
28.2	1.2166666666666666
28.4	1.1944444444444444
28.6	1.268888888888889
28.8	1.531111111111111
29.0	1.198888888888889
29.2	1.0633333333333332
29.4	1.041111111111111
29.6	1.2222222222222223
29.8	0.9488888888888889
30.0	1.018888888888889
30.2	1.1644444444444444
30.4	0.9188888888888889
30.6	0.9022222222222223
30.8	0.9355555555555556
31.0	1.1933333333333334
31.2	0.8633333333333333
31.4	0.9444444444444444
31.6	0.8433333333333334
31.8	1.0055555555555555
32.0	0.8911111111111111
32.2	0.9011111111111111
32.4	1.011111111111111
32.6	0.9211111111111111
32.8	0.7933333333333333
33.0	0.7722222222222223
33.2	0.8722222222222222
33.4	0.8555555555555555
33.6	0.7444444444444445
33.8	0.7677777777777778
34.0	0.9066666666666666
34.2	0.71
34.4	0.5966666666666667
34.6	0.7588888888888888
34.8	0.7155555555555555
35.0	0.6088888888888889
