E	I
2.0	0.014423076923076922
2.2	0.014423076923076924
2.4	0.044378698224852076
2.6	0.1283284023668639
2.8	0.3498520710059172
3.0	0.8095414201183433
3.2	1.7037721893491125
3.4	3.203032544378698
3.6	5.288461538461538
3.8	7.891642011834319
4.0	10.889423076923077
4.2	14.179363905325445
4.4	17.3853550295858
4.6	20.649408284023668
4.8	23.47078402366864
5.0	26.09208579881657
5.2	28.22078402366864
5.4	29.5417899408284
5.6	30.375739644970416
5.8	30.267011834319526
6.0	29.783653846153847
6.2	28.804363905325445
6.4	27.553994082840237
6.6	26.148668639053255
6.8	24.58062130177515
7.0	23.276997041420117
7.2	22.177884615384613
7.4	21.22596153846154
7.6	20.536612426035504
7.8	19.86501479289941
8.0	19.439349112426036
8.2	18.97041420118343
8.4	18.46782544378698
8.6	18.039201183431956
8.8	17.483357988165682
9.0	17.22818047337278
9.2	17.086168639053255
9.4	16.861686390532547
9.6	16.642011834319526
9.8	16.348002958579883
10.0	16.006286982248522
10.2	15.904215976331361
10.4	15.707470414201183
10.6	15.487795857988164
10.8	15.387943786982248
11.0	15.097263313609467
11.2	15.050665680473372
11.4	14.99593195266272
11.6	14.816198224852071
11.8	14.694526627218936
12.0	14.43121301775148
12.2	14.089866863905327
12.4	13.607988165680474
12.6	13.181952662721894
12.8	12.658653846153847
13.0	12.196745562130179
13.2	11.795488165680473
13.4	11.37389053254438
13.6	10.978180473372781
13.8	10.61871301775148
14.0	10.292529585798817
14.2	9.988165680473374
14.4	9.77551775147929
14.6	9.532174556213018
14.8	9.356139053254438
15.0	9.278106508875739
15.2	9.066198224852071
15.4	8.85465976331361
15.6	8.728920118343195
15.8	8.590976331360947
16.0	8.47041420118343
16.2	8.458949704142011
16.4	8.3646449704142
16.6	8.272559171597633
16.8	8.1978550295858
17.0	8.049186390532544
17.2	7.909023668639053
17.4	7.685281065088757
17.6	7.572485207100591
17.8	7.42862426035503
18.0	7.254807692307693
18.2	7.1675295857988175
18.4	7.066198224852071
18.6	6.977810650887574
18.8	6.972633136094675
19.0	6.888683431952662
19.2	6.833949704142012
19.4	6.766272189349113
19.6	6.665680473372781
19.8	6.552884615384616
20.0	6.335798816568047
20.2	6.143121301775148
20.4	5.9204881656804735
20.6	5.691568047337278
20.8	5.471153846153847
21.0	5.278476331360947
21.2	5.105399408284024
21.4	4.940458579881657
