E	I
2.0	253.30251479289942
2.2	253.30251479289942
2.4	248.133875739645
2.6	237.66235207100593
2.8	227.53365384615387
3.0	217.5055473372781
3.2	208.00776627218934
3.4	198.84874260355028
3.6	189.75776627218934
3.8	180.78772189349112
4.0	171.76775147928993
4.2	162.50850591715977
4.4	152.6756656804734
4.6	142.2093195266272
4.8	130.66863905325442
5.0	118.48150887573965
5.2	106.47596153846155
5.4	95.37943786982248
5.6	86.00184911242604
5.8	79.0784023668639
6.0	74.37758875739645
6.2	71.04252958579882
6.4	69.24778106508876
6.6	67.94193786982248
6.8	66.7703402366864
7.0	66.14866863905326
7.2	65.3646449704142
7.4	64.6826923076923
7.6	64.44008875739645
7.8	64.0103550295858
8.0	63.734837278106504
8.2	63.2030325443787
8.4	62.020340236686394
8.6	60.854659763313606
8.8	59.161982248520715
9.0	57.444526627218934
9.2	55.64940828402367
9.4	53.180103550295854
9.6	50.67862426035502
9.8	47.80584319526626
10.0	44.843565088757394
10.2	41.853550295857985
10.4	38.70377218934911
10.6	35.86279585798816
10.8	33.18010355029586
11.0	30.95636094674556
11.2	29.398668639053255
11.4	28.242603550295858
11.6	27.493343195266274
11.8	27.12980769230769
12.0	27.053254437869825
12.2	27.255177514792898
12.4	27.900517751479292
12.6	28.649408284023668
12.8	29.748150887573964
13.0	30.8646449704142
13.2	31.73594674556213
13.4	32.67159763313609
13.6	33.288831360946745
13.8	33.836168639053255
14.0	34.27736686390533
14.2	34.520340236686394
14.4	34.761464497041416
14.6	34.954511834319526
14.8	35.017011834319526
15.0	35.12721893491125
15.2	34.96190828402367
15.4	34.68639053254438
15.6	34.37906804733728
15.8	33.87943786982248
16.0	33.38720414201183
16.2	32.69970414201183
16.4	32.01960059171598
16.6	31.172337278106507
16.8	30.324334319526628
17.0	29.734097633136095
17.2	28.85465976331361
17.4	27.94748520710059
17.6	27.028846153846153
17.8	25.767381656804734
18.0	24.712647928994084
18.2	23.77034023668639
18.4	22.730029585798817
18.6	21.733727810650883
18.8	20.557692307692307
19.0	19.379068047337277
19.2	18.179363905325445
19.4	17.023298816568047
19.6	16.003328402366865
19.8	14.992233727810653
20.0	13.954511834319527
20.2	12.834689349112427
20.4	11.758136094674557
20.6	10.79215976331361
20.8	9.971523668639053
21.0	9.301775147928995
21.2	8.6875
21.4	8.109097633136095
21.6	7.584319526627219
21.8	7.203402366863905
22.0	6.865014792899408
22.2	6.514792899408285
22.4	6.088387573964497
22.6	5.617973372781066
22.8	5.208579881656805
23.0	4.865014792899409
23.2	4.6198224852071
23.4	4.4426775147929
23.6	4.23853550295858
23.8	4.11612426035503
24.0	4.004437869822485
24.2	3.8927514792899407
24.4	3.8239644970414197
24.6	3.663091715976331
24.8	3.6471893491124256
25.0	3.5284763313609466
25.2	3.453032544378698
25.4	3.485207100591716
25.6	3.3883136094674557
25.8	3.394230769230769
26.0	3.390902366863905
