E	I
4.0	188.83357988165682
4.2	188.8335798816568
4.4	201.35576923076923
4.6	225.83542899408283
4.8	245.1135355029586
5.0	258.88461538461536
5.2	267.68454142011836
5.4	272.31102071005915
5.6	274.41494082840234
5.8	274.9326923076923
6.0	274.9926035502959
6.2	274.9926035502959
6.4	274.9926035502959
6.6	274.9926035502959
6.8	274.9926035502959
7.0	274.9926035502959
7.2	274.9926035502959
7.4	274.9926035502959
7.6	274.9926035502959
7.8	274.9926035502959
8.0	274.9926035502959
8.2	274.9926035502959
8.4	274.9926035502959
8.6	274.9926035502959
8.8	274.9926035502959
9.0	274.9926035502959
9.2	274.9926035502959
9.4	274.9926035502959
9.6	274.9926035502959
9.8	274.9926035502959
10.0	274.9926035502959
10.2	274.9926035502959
10.4	274.9926035502959
10.6	274.9926035502959
10.8	274.9926035502959
11.0	274.9926035502959
11.2	274.9926035502959
11.4	274.9926035502959
11.6	274.9926035502959
11.8	274.9926035502959
12.0	274.9926035502959
12.2	274.9926035502959
12.4	274.9926035502959
12.6	274.98890532544385
12.8	274.98261834319527
13.0	274.9552514792899
13.2	274.88313609467457
13.4	274.6704881656805
13.6	274.25961538461536
13.8	273.5994822485207
14.0	272.84171597633133
14.2	271.79289940828403
14.4	270.0062869822485
14.6	268.0366124260355
14.8	265.3309911242604
15.0	262.54807692307696
15.2	259.25221893491124
15.4	255.42381656804736
15.6	250.98224852071007
15.8	246.21449704142012
16.0	241.46116863905326
16.2	236.3235946745562
16.4	231.6098372781065
16.6	226.8376479289941
16.8	222.2292899408284
17.0	218.09393491124263
17.2	213.56360946745562
17.4	208.84060650887574
17.6	204.5218195266272
17.8	199.96930473372782
18.0	195.95636094674558
18.2	192.09171597633136
18.4	188.40347633136093
18.6	184.8406065088757
18.8	181.8694526627219
19.0	178.7851331360947
19.2	175.36686390532543
19.4	172.30769230769232
19.6	168.83579881656806
19.8	165.67344674556213
20.0	162.739275147929
20.2	159.801775147929
20.4	156.96560650887574
20.6	153.83468934911244
20.8	151.13017751479288
21.0	148.57951183431953
21.2	145.85133136094674
21.4	143.66272189349112
21.6	141.29474852071007
21.8	139.1712278106509
22.0	136.88720414201185
22.2	134.6656804733728
22.4	132.49963017751477
22.6	130.0843195266272
22.8	128.28217455621302
23.0	126.13387573964498
23.2	124.10872781065089
23.4	122.416050295858
23.6	120.37795857988166
23.8	118.62647928994082
24.0	116.7965976331361
24.2	114.93010355029585
24.4	113.23705621301775
24.6	111.51072485207101
24.8	110.22559171597634
25.0	108.51072485207101
25.2	106.3705621301775
25.4	105.20192307692307
25.6	102.95229289940826
25.8	101.25221893491126
26.0	100.47781065088758
26.2	99.17159763313609
26.4	98.5521449704142
26.6	97.78439349112426
26.8	96.74704142011835
27.0	95.45710059171599
27.2	94.35392011834321
27.4	93.15532544378699
27.6	92.02181952662723
27.8	91.08136094674558
28.0	89.90458579881657
28.2	89.00369822485207
28.4	87.97744082840237
28.6	86.97115384615385
28.8	86.06213017751479
29.0	85.03624260355029
29.2	84.26220414201183
29.4	83.39755917159763
29.6	82.80843195266272
29.8	82.1775147928994
30.0	81.41013313609467
30.2	80.31989644970415
30.4	79.41050295857988
30.6	78.36316568047337
30.8	77.33025147928994
31.0	76.58505917159763
31.2	75.85761834319527
31.4	75.17492603550296
31.6	74.6094674556213
31.8	73.9371301775148
32.0	73.05362426035504
32.2	72.13091715976331
32.4	71.32396449704143
32.6	70.66678994082841
32.8	69.84763313609469
33.0	69.31397928994083
33.2	68.52181952662723
33.4	67.76072485207101
33.6	67.23557692307692
33.8	66.88461538461539
34.0	66.13979289940828
34.2	65.32951183431953
34.4	64.61353550295858
34.6	63.282544378698226
34.8	62.875739644970416
35.0	62.716715976331365
