E	I
4.0	46.36168639053254
4.2	46.36168639053254
4.4	58.84282544378698
4.6	83.79548816568047
4.8	112.60170118343194
5.0	144.3502218934911
5.2	174.63831360946745
5.4	201.39460059171597
5.6	222.83357988165682
5.8	238.1667899408284
6.0	250.019600591716
6.2	259.18934911242604
6.4	266.3132396449704
6.6	271.13387573964496
6.8	273.93602071005915
7.0	274.9375
7.2	274.9926035502959
7.4	274.9926035502959
7.6	274.9926035502959
7.8	274.9926035502959
8.0	274.9926035502959
8.2	274.9926035502959
8.4	274.9926035502959
8.6	274.9926035502959
8.8	274.9926035502959
9.0	274.9926035502959
9.2	274.9926035502959
9.4	274.9926035502959
9.6	274.9926035502959
9.8	274.9926035502959
10.0	274.9926035502959
10.2	274.9926035502959
10.4	274.9926035502959
10.6	274.9926035502959
10.8	274.9926035502959
11.0	274.9926035502959
11.2	274.9926035502959
11.4	274.9926035502959
11.6	274.9926035502959
11.8	274.9926035502959
12.0	274.9926035502959
12.2	274.9926035502959
12.4	274.9926035502959
12.6	274.9926035502959
12.8	274.9833579881657
13.0	274.9711538461538
13.2	274.92085798816566
13.4	274.8531804733728
13.6	274.72744082840234
13.8	274.407174556213
14.0	273.9741124260355
14.2	273.4197485207101
14.4	272.5698964497042
14.6	271.4685650887574
14.8	270.1653106508876
15.0	268.17862426035504
15.2	266.11242603550295
15.4	263.5417899408284
15.6	260.97670118343194
15.8	258.13905325443784
16.0	254.71005917159763
16.2	251.1094674556213
16.4	247.11094674556213
16.6	243.23150887573965
16.8	239.39312130177515
17.0	235.58099112426035
17.2	231.39460059171597
17.4	227.13165680473372
17.6	222.82618343195267
17.8	218.35133136094674
18.0	214.14829881656806
18.2	210.35170118343197
18.4	206.5569526627219
18.6	202.9474852071006
18.8	199.26294378698228
19.0	195.52366863905328
19.2	192.02736686390534
19.4	188.41420118343197
19.6	184.81656804733728
19.8	181.45118343195264
20.0	178.02403846153848
20.2	174.92640532544377
20.4	172.2869822485207
20.6	169.4112426035503
20.8	166.6353550295858
21.0	163.59504437869822
21.2	160.60096153846155
21.4	157.54807692307693
21.6	154.34985207100593
21.8	151.65791420118344
22.0	148.64349112426035
22.2	145.50221893491124
22.4	142.63720414201183
22.6	139.90421597633136
22.8	137.21671597633136
23.0	134.68971893491124
23.2	131.989275147929
23.4	129.60798816568047
23.6	127.03513313609469
23.8	124.85650887573965
24.0	122.91937869822486
24.2	120.50221893491124
24.4	118.6771449704142
24.6	116.55547337278107
24.8	114.61908284023669
25.0	112.82840236686391
25.2	111.02329881656806
25.4	109.57544378698226
25.6	107.92603550295858
25.8	106.43713017751479
26.0	104.67899408284023
26.2	103.10244082840237
26.4	101.64792899408283
26.6	100.1298076923077
26.8	98.79105029585799
27.0	97.19600591715977
27.2	95.65458579881657
27.4	94.37647928994082
27.6	93.10909763313609
27.8	91.96301775147928
28.0	90.67899408284023
28.2	89.43380177514794
28.4	88.2869822485207
28.6	86.84245562130178
28.8	85.81176035502959
29.0	84.67344674556213
29.2	83.60576923076923
29.4	82.75702662721893
29.6	81.7555473372781
29.8	80.583949704142
30.0	79.55140532544378
30.2	78.61649408284023
30.4	77.76812130177514
30.6	76.96153846153845
30.8	76.21116863905326
31.0	75.4319526627219
31.2	74.62315088757397
31.4	73.989275147929
31.6	73.21967455621302
31.8	72.31582840236686
32.0	71.65532544378699
32.2	70.88831360946746
32.4	70.21671597633136
32.6	69.7551775147929
32.8	68.9371301775148
33.0	68.24556213017752
33.2	67.6083579881657
33.4	66.63646449704142
33.6	66.1923076923077
33.8	66.2034023668639
34.0	65.29400887573964
34.2	65.14460059171597
34.4	64.45562130177514
34.6	63.43934911242604
34.8	63.33062130177515
35.0	62.958949704142015
