E	I
4.0	27.865
4.2	25.5475
4.4	23.75
4.6	21.8
4.8	19.845
5.0	18.3625
5.2	17.84
5.4	16.42
5.6	15.2325
5.8	14.475
6.0	14.095
6.2	13.7
6.4	12.715
6.6	12.06
6.8	11.2925
7.0	11.0625
7.2	10.31
7.4	9.63
7.6	9.56
7.8	8.6575
8.0	8.0375
8.2	7.205
8.4	7.0775
8.6	6.4875
8.8	6.2425
9.0	5.985
9.2	5.8675
9.4	5.5875
9.6	5.52
9.8	5.2125
10.0	4.7975
10.2	4.9025
10.4	4.805
10.6	4.64
10.8	4.4275
11.0	4.225
11.2	4.305
11.4	4.2875
11.6	4.1625
11.8	4.1975
12.0	3.9225
12.2	3.9075
12.4	3.865
12.6	3.6075
12.8	3.425
13.0	3.55
13.2	3.23
13.4	3.0975
13.6	3.31
13.8	3.2975
14.0	3.1475
14.2	3.2325
14.4	2.9575
14.6	2.9625
14.8	2.7625
15.0	2.7225
15.2	2.73
15.4	2.47
15.6	2.5625
15.8	2.415
16.0	2.3475
16.2	2.4225
16.4	2.29
16.6	2.27
16.8	2.0925
17.0	2.365
17.2	2.1875
17.4	2.0625
17.6	2.0675
17.8	1.89
18.0	1.945
18.2	1.8975
18.4	1.86
18.6	1.8425
18.8	1.7075
19.0	1.74
19.2	1.63
19.4	1.7325
19.6	1.49
19.8	1.3725
20.0	1.4025
20.2	1.245
20.4	1.5
20.6	1.8025
20.8	1.2075
21.0	1.38
21.2	1.2725
21.4	1.63
21.6	1.2975
21.8	1.11
22.0	1.135
22.2	1.375
22.4	1.15
22.6	1.1425
22.8	1.005
23.0	0.8375
23.2	0.7875
23.4	0.8375
23.6	0.745
23.8	0.815
24.0	0.9
24.2	0.785
24.4	0.6975
24.6	1.2225
24.8	0.9075
25.0	0.725
25.2	0.95
25.4	0.9625
25.6	0.805
25.8	1.16
26.0	1.2325
26.2	0.8425
26.4	0.585
26.6	0.685
26.8	0.8425
27.0	0.7275
27.2	0.9275
27.4	0.5775
27.6	0.645
27.8	0.6625
28.0	0.6025
28.2	0.5975
28.4	0.5775
28.6	0.4825
28.8	0.605
29.0	0.63
29.2	0.4675
29.4	0.5725
29.6	0.59
29.8	0.57
30.0	0.4225
30.2	0.6225
30.4	0.5575
30.6	0.445
30.8	0.92
31.0	0.555
31.2	0.83
31.4	0.4525
31.6	0.405
31.8	0.34
32.0	0.545
32.2	0.3675
32.4	0.34
32.6	0.5175
32.8	0.2525
33.0	0.6025
33.2	0.31
33.4	0.2625
33.6	0.285
33.8	0.7825
34.0	0.33
34.2	0.26
34.4	0.355
34.6	0.1525
34.8	0.1825
35.0	0.4625
