E	I
4.0	18.8675
4.2	17.98
4.4	18.16
4.6	16.7675
4.8	15.7975
5.0	15.13
5.2	14.9675
5.4	13.63
5.6	12.945
5.8	12.27
6.0	11.8225
6.2	11.6575
6.4	10.66
6.6	10.5825
6.8	9.0725
7.0	8.9225
7.2	7.8625
7.4	7.5525
7.6	7.4425
7.8	6.89
8.0	6.6075
8.2	5.7975
8.4	5.6325
8.6	5.4125
8.8	4.93
9.0	4.8625
9.2	4.585
9.4	4.13
9.6	4.0425
9.8	4.3575
10.0	3.955
10.2	3.73
10.4	3.7325
10.6	3.4925
10.8	3.2825
11.0	3.2025
11.2	2.98
11.4	3.2025
11.6	3.0025
11.8	3.2125
12.0	3.06
12.2	2.7
12.4	2.82
12.6	2.55
12.8	2.5675
13.0	2.5325
13.2	2.565
13.4	2.52
13.6	2.545
13.8	2.4025
14.0	2.44
14.2	2.405
14.4	2.2125
14.6	2.225
14.8	2.0725
15.0	2.0
15.2	1.9625
15.4	1.75
15.6	1.7475
15.8	1.625
16.0	1.6075
16.2	1.6175
16.4	1.555
16.6	1.565
16.8	1.5275
17.0	1.5025
17.2	1.53
17.4	1.385
17.6	1.395
17.8	1.26
18.0	1.21
18.2	1.3875
18.4	1.2575
18.6	1.2325
18.8	1.1125
19.0	1.0875
19.2	1.1225
19.4	1.15
19.6	0.935
19.8	0.8425
20.0	1.0325
20.2	0.855
20.4	0.835
20.6	1.2225
20.8	0.8075
21.0	0.895
21.2	0.63
21.4	1.0825
21.6	0.895
21.8	0.55
22.0	0.6975
22.2	0.89
22.4	0.8375
22.6	0.66
22.8	0.575
23.0	0.5725
23.2	0.5875
23.4	0.5425
23.6	0.5725
23.8	0.7225
24.0	0.57
24.2	0.745
24.4	0.505
24.6	0.9825
24.8	0.56
25.0	0.36
25.2	0.3875
25.4	0.5225
25.6	0.4075
25.8	0.7475
26.0	0.76
26.2	0.3775
26.4	0.3675
26.6	0.4425
26.8	0.5125
27.0	0.455
27.2	0.4725
27.4	0.29
27.6	0.275
27.8	0.25
28.0	0.295
28.2	0.285
28.4	0.2525
28.6	0.245
28.8	0.28
29.0	0.365
29.2	0.26
29.4	0.185
29.6	0.16
29.8	0.2375
30.0	0.1725
30.2	0.3175
30.4	0.22
30.6	0.22
30.8	0.5725
31.0	0.1875
31.2	0.6075
31.4	0.1675
31.6	0.165
31.8	0.1525
32.0	0.2925
32.2	0.145
32.4	0.1525
32.6	0.325
32.8	0.11
33.0	0.2675
33.2	0.09
33.4	0.1475
33.6	0.075
33.8	0.455
34.0	0.155
34.2	0.285
34.4	0.105
34.6	0.1375
34.8	0.155
35.0	0.22
