E	I
4	33.9125
4.2	31.23
4.4	28.335
4.6	26.2375
4.8	24.035
5.0	22.2225
5.2	20.4725
5.4	19.44
5.6	18.1525
5.8	17.2525
6.0	15.7425
6.2	15.0125
6.4	14.0475
6.6	13.1025
6.8	12.43
7.0	11.2
7.2	11.2925
7.4	10.61
7.6	9.8675
7.8	9.1175
8.0	8.8
8.2	8.0925
8.4	8.0875
8.6	7.7425
8.8	7.19
9.0	7.055
9.2	6.2525
9.4	6.1675
9.6	6.0325
9.8	5.5025
10.0	5.275
10.2	5.215
10.4	4.9375
10.6	4.8475
10.8	4.7125
11.0	4.6525
11.2	4.73
11.4	4.7425
11.6	4.2725
11.8	4.4575
12.0	4.555
12.2	4.245
12.4	4.54
12.6	3.9175
12.8	4.085
13.0	3.765
13.2	3.7775
13.4	3.4925
13.6	3.615
13.8	3.5575
14.0	3.1475
14.2	3.26
14.4	3.185
14.6	3.1325
14.8	3.2325
15.0	2.955
15.2	2.745
15.4	2.7175
15.6	2.96
15.8	2.885
16.0	3.01
16.2	3.09
16.4	2.965
16.6	2.895
16.8	2.4125
17.0	2.465
17.2	2.4275
17.4	2.28
17.6	2.1975
17.8	2.035
18.0	1.9425
18.2	1.77
18.4	1.915
18.6	2.005
18.8	1.855
19.0	2.0625
19.2	1.99
19.4	1.8175
19.6	1.77
19.8	1.695
20.0	1.4825
20.2	1.5575
20.4	1.29
20.6	1.4925
20.8	1.405
21.0	1.3675
21.2	1.235
21.4	1.29
21.6	1.295
21.8	1.3375
22.0	1.245
22.2	1.6775
22.4	1.6725
22.6	1.09
22.8	1.5475
23.0	1.0875
23.2	1.1425
23.4	0.9875
23.6	0.8525
23.8	1.1425
24.0	0.9175
24.2	0.9475
24.4	1.3275
24.6	0.9
24.8	1.1125
25.0	0.905
25.2	0.9725
25.4	0.95
25.6	0.905
25.8	0.61
26.0	0.745
26.2	0.5625
26.4	0.7425
26.6	1.02
26.8	0.81
27.0	0.67
27.2	0.835
27.4	0.755
27.6	0.6675
27.8	0.69
28.0	0.7
28.2	0.635
28.4	0.685
28.6	0.6775
28.8	0.765
29.0	0.735
29.2	0.55
29.4	0.5275
29.6	0.4925
29.8	1.02
30.0	0.645
30.2	0.665
30.4	0.56
30.6	0.5375
30.8	0.695
31.0	0.8975
31.2	0.355
31.4	0.355
31.6	0.4875
31.8	0.475
32.0	0.89
32.2	0.4075
32.4	0.35
32.6	0.36
32.8	0.3875
33.0	0.4525
33.2	0.315
33.4	0.4175
33.6	0.5625
33.8	0.27
34.0	0.275
34.2	0.4375
34.4	0.2175
34.6	0.2575
34.8	0.3875
35.0	0.345
