E	I
4	16.12222222222222
4.2	16.122222222222224
4.4	16.015
4.6	15.836111111111112
4.8	15.487222222222222
5.0	15.080833333333334
5.2	14.53361111111111
5.4	13.95111111111111
5.6	13.381111111111112
5.8	12.755277777777778
6.0	12.304166666666667
6.2	11.764444444444443
6.4	11.173055555555555
6.6	10.547222222222222
6.8	9.82
7.0	9.198333333333332
7.2	8.6675
7.4	8.259444444444444
7.6	7.790277777777777
7.8	7.3677777777777775
8.0	6.913888888888889
8.2	6.466111111111111
8.4	6.146111111111111
8.6	5.781944444444444
8.8	5.558333333333333
9.0	5.281666666666666
9.2	5.012777777777778
9.4	4.790555555555556
9.6	4.531944444444444
9.8	4.313055555555556
10.0	4.113333333333333
10.2	3.987777777777778
10.4	3.8197222222222225
10.6	3.738055555555556
10.8	3.621666666666667
11.0	3.5533333333333332
11.2	3.5119444444444445
11.4	3.3713888888888883
11.6	3.2922222222222217
11.8	3.1830555555555553
12.0	3.0375
12.2	3.0694444444444446
12.4	3.000277777777778
12.6	2.938888888888889
12.8	2.8708333333333336
13.0	2.6919444444444447
13.2	2.6125000000000003
13.4	2.4875000000000003
13.6	2.466388888888889
13.8	2.3955555555555557
14.0	2.38
14.2	2.301944444444444
14.4	2.1838888888888888
14.6	2.1105555555555555
14.8	2.030277777777778
15.0	1.9972222222222222
15.2	1.9597222222222221
15.4	1.8972222222222221
15.6	1.8416666666666668
15.8	1.8869444444444443
16.0	1.9397222222222221
16.2	2.0505555555555555
16.4	2.1127777777777776
16.6	1.996111111111111
16.8	1.8744444444444444
17.0	1.7466666666666666
17.2	1.5886111111111112
17.4	1.4983333333333335
17.6	1.4272222222222222
17.8	1.335
18.0	1.2738888888888888
18.2	1.2733333333333334
18.4	1.2541666666666667
18.6	1.2161111111111111
18.8	1.2413888888888889
19.0	1.2330555555555556
19.2	1.198888888888889
19.4	1.1897222222222223
19.6	1.121388888888889
19.8	1.0194444444444444
20.0	0.9366666666666668
20.2	0.88
20.4	0.835
20.6	0.8091666666666667
20.8	0.7799999999999999
21.0	0.7349999999999999
21.2	0.7161111111111111
21.4	0.6880555555555556
21.6	0.715
21.8	0.7236111111111112
22.0	0.8080555555555556
22.2	0.9069444444444446
22.4	0.8658333333333333
22.6	0.9683333333333334
22.8	0.8583333333333334
23.0	0.765
23.2	0.775
23.4	0.6683333333333333
23.6	0.6783333333333333
23.8	0.6180555555555556
24.0	0.5722222222222222
24.2	0.6263888888888889
24.4	0.5666666666666667
24.6	0.625
24.8	0.6872222222222222
25.0	0.5930555555555556
25.2	0.6358333333333334
25.4	0.6080555555555556
25.6	0.5425
25.8	0.5044444444444445
26.0	0.4197222222222222
26.2	0.37694444444444447
26.4	0.42000000000000004
26.6	0.4477777777777778
26.8	0.48638888888888887
27.0	0.5236111111111111
27.2	0.4980555555555556
27.4	0.46111111111111114
27.6	0.4319444444444444
27.8	0.3713888888888889
28.0	0.3486111111111111
28.2	0.34555555555555556
28.4	0.34944444444444445
28.6	0.3622222222222222
28.8	0.3486111111111111
29.0	0.33944444444444444
29.2	0.3222222222222222
29.4	0.3113888888888889
29.6	0.3733333333333333
29.8	0.37916666666666665
30.0	0.38083333333333336
30.2	0.36250000000000004
30.4	0.28444444444444444
30.6	0.29833333333333334
30.8	0.38
31.0	0.375
31.2	0.3463888888888889
31.4	0.30472222222222217
31.6	0.18805555555555556
31.8	0.2808333333333333
32.0	0.2747222222222222
32.2	0.26083333333333336
32.4	0.26555555555555554
32.6	0.1563888888888889
32.8	0.19222222222222224
33.0	0.19277777777777777
33.2	0.21166666666666667
33.4	0.23527777777777775
33.6	0.1983333333333333
33.8	0.20055555555555554
34.0	0.18611111111111112
34.2	0.15916666666666665
34.4	0.1502777777777778
34.6	0.1688888888888889
34.8	0.1663888888888889
35.0	0.1838888888888889
