E	I
4.0	281.1375
4.2	281.1375
4.4	281.1375
4.6	281.1375
4.8	281.1375
5.0	280.96
5.2	280.945
5.4	280.9325
5.6	280.91
5.8	281.1375
6.0	281.1375
6.2	281.1275
6.4	280.835
6.6	280.815
6.8	280.815
7.0	280.8025
7.2	280.7775
7.4	280.5
7.6	280.79
7.8	280.77
8.0	280.7625
8.2	280.34
8.4	280.325
8.6	279.8625
8.8	279.8625
9.0	280.6075
9.2	280.56
9.4	280.5275
9.6	280.4975
9.8	280.3825
10.0	280.1375
10.2	279.3375
10.4	278.4825
10.6	276.5175
10.8	273.91
11.0	270.9
11.2	267.295
11.4	263.03
11.6	258.38
11.8	252.8975
12.0	248.24
12.2	242.65
12.4	237.6725
12.6	233.24
12.8	236.4875
13.0	221.2225
13.2	216.8775
13.4	212.35
13.6	208.5725
13.8	204.6775
14.0	200.3575
14.2	196.79
14.4	192.79
14.6	189.625
14.8	185.3325
15.0	181.38
15.2	177.725
15.4	174.6375
15.6	171.12
15.8	167.555
16.0	164.185
16.2	160.8875
16.4	157.945
16.6	154.14
16.8	150.9575
17.0	148.53
17.2	145.6475
17.4	143.285
17.6	141.17
17.8	137.945
18.0	135.7275
18.2	134.7375
18.4	132.895
18.6	130.435
18.8	128.315
19.0	125.9175
19.2	124.0175
19.4	121.4975
19.6	119.5125
19.8	116.855
20.0	115.2925
20.2	112.7075
20.4	111.065
20.6	109.34
20.8	107.6825
21.0	106.48
21.2	104.2025
21.4	102.5325
21.6	101.3375
21.8	98.8575
22.0	97.7725
22.2	96.46
22.4	94.42
22.6	93.15
22.8	92.0625
23.0	90.805
23.2	89.345
23.4	88.1625
23.6	87.43
23.8	86.0925
24.0	84.37
24.2	83.5425
24.4	82.93
24.6	81.4975
24.8	80.275
25.0	79.3325
25.2	78.6075
25.4	77.74
25.6	76.3025
25.8	74.96
26.0	74.9875
26.2	73.84
26.4	72.8575
26.6	72.74
26.8	72.04
27.0	71.075
27.2	70.415
27.4	68.97
27.6	68.5125
27.8	68.4225
28.0	67.4275
28.2	66.95
28.4	66.0575
28.6	65.565
28.8	64.3275
29.0	64.1925
29.2	63.055
29.4	62.6275
29.6	61.98
29.8	61.24
30.0	60.8275
30.2	60.2575
30.4	59.31
30.6	58.53
30.8	57.965
31.0	57.1325
31.2	56.845
31.4	56.315
31.6	55.3875
31.8	55.0625
32.0	54.04
32.2	54.2825
32.4	53.0575
32.6	52.2125
32.8	51.77
33.0	50.745
33.2	50.2575
33.4	49.6925
33.6	49.1375
33.8	48.825
34.0	48.4575
34.2	47.655
34.4	46.8025
34.6	46.475
34.8	46.4875
35.0	45.6375
