E	I
4.0	35.1
4.2	57.12222222222222
4.4	78.94111111111111
4.6	100.43666666666667
4.8	121.00333333333333
5.0	142.46333333333334
5.2	160.12444444444444
5.4	175.01555555555555
5.6	186.92444444444445
5.8	196.84555555555556
6.0	201.63444444444445
6.2	202.8088888888889
6.4	200.30666666666667
6.6	197.65
6.8	194.29555555555555
7.0	189.90777777777777
7.2	185.30555555555554
7.4	180.2888888888889
7.6	175.61333333333334
7.8	170.53666666666666
8.0	165.50555555555556
8.2	159.6988888888889
8.4	154.4777777777778
8.6	149.7
8.8	144.9177777777778
9.0	141.02666666666667
9.2	136.9488888888889
9.4	132.80555555555554
9.6	130.2711111111111
9.8	126.45333333333333
10.0	123.33111111111111
10.2	120.98444444444445
10.4	118.55333333333333
10.6	115.8711111111111
10.8	113.33222222222223
11.0	111.06666666666666
11.2	108.54666666666667
11.4	106.14111111111112
11.6	104.40444444444445
11.8	102.49555555555555
12.0	100.40555555555555
12.2	98.20111111111112
12.4	96.30222222222223
12.6	94.15222222222222
12.8	95.10111111111111
13.0	89.81333333333333
13.2	87.75222222222222
13.4	85.94333333333333
13.6	84.00666666666666
13.8	81.68888888888888
14.0	79.85
14.2	77.43
14.4	75.76222222222222
14.6	73.64555555555556
14.8	71.84777777777778
15.0	70.45222222222222
15.2	68.72
15.4	67.2688888888889
15.6	66.00666666666666
15.8	64.77
16.0	63.464444444444446
16.2	62.193333333333335
16.4	61.28777777777778
16.6	60.327777777777776
16.8	59.507777777777775
17.0	58.696666666666665
17.2	57.903333333333336
17.4	57.05
17.6	56.025555555555556
17.8	55.34111111111111
18.0	54.63111111111111
18.2	52.33555555555556
18.4	51.12444444444444
18.6	50.70777777777778
18.8	49.882222222222225
19.0	49.43222222222222
19.2	48.57666666666667
19.4	48.12222222222222
19.6	47.43555555555555
19.8	46.67666666666667
20.0	45.965555555555554
20.2	45.20111111111111
20.4	44.833333333333336
20.6	44.105555555555554
20.8	43.66
21.0	42.654444444444444
21.2	42.257777777777775
21.4	41.67777777777778
21.6	40.906666666666666
21.8	40.09222222222222
22.0	39.27444444444444
22.2	38.452222222222225
22.4	38.25666666666667
22.6	37.504444444444445
22.8	36.63
23.0	36.19444444444444
23.2	35.528888888888886
23.4	35.08555555555556
23.6	34.47
23.8	33.82555555555555
24.0	33.56666666666667
24.2	33.01555555555556
24.4	32.37777777777778
24.6	31.876666666666665
24.8	31.363333333333333
25.0	31.267777777777777
25.2	30.50777777777778
25.4	29.916666666666668
25.6	29.941111111111113
25.8	29.342222222222222
26.0	29.037777777777777
26.2	28.55666666666667
26.4	28.156666666666666
26.6	27.815555555555555
26.8	27.40111111111111
27.0	26.926666666666666
27.2	26.604444444444443
27.4	26.26222222222222
27.6	25.947777777777777
27.8	25.718888888888888
28.0	25.532222222222224
28.2	24.887777777777778
28.4	24.684444444444445
28.6	24.384444444444444
28.8	24.003333333333334
29.0	23.80666666666667
29.2	23.41888888888889
29.4	23.214444444444446
29.6	22.815555555555555
29.8	22.58111111111111
30.0	22.538888888888888
30.2	22.164444444444445
30.4	21.82888888888889
30.6	21.513333333333332
30.8	21.29111111111111
31.0	21.121111111111112
31.2	20.894444444444446
31.4	20.746666666666666
31.6	20.265555555555554
31.8	20.011111111111113
32.0	19.851111111111113
32.2	19.616666666666667
32.4	19.454444444444444
32.6	19.214444444444446
32.8	19.114444444444445
33.0	18.732222222222223
33.2	18.684444444444445
33.4	18.294444444444444
33.6	18.066666666666666
33.8	18.004444444444445
34.0	17.88111111111111
34.2	17.56
34.4	17.57
34.6	17.308888888888887
34.8	17.274444444444445
35.0	16.985555555555557
