E	I
4.0	0.0011111111111111111
4.2	0.0011111111111111111
4.4	0.0011111111111111111
4.6	0.0
4.8	0.0011111111111111111
5.0	0.0033333333333333335
5.2	0.006666666666666667
5.4	0.0044444444444444444
5.6	0.0
5.8	0.0011111111111111111
6.0	0.0
6.2	0.0
6.4	0.0
6.6	0.0033333333333333335
6.8	0.0
7.0	0.0022222222222222222
7.2	0.0011111111111111111
7.4	0.0
7.6	0.0
7.8	0.0
8.0	0.0
8.2	0.0
8.4	0.0
8.6	0.011111111111111112
8.8	0.0044444444444444444
9.0	0.006666666666666667
9.2	0.03111111111111111
9.4	0.09777777777777778
9.6	0.11
9.8	0.1622222222222222
10.0	0.31333333333333335
10.2	0.5333333333333333
10.4	0.7388888888888889
10.6	1.05
10.8	1.241111111111111
11.0	1.8322222222222222
11.2	2.2755555555555556
11.4	2.5733333333333333
11.6	2.5355555555555553
11.8	2.8433333333333333
12.0	2.917777777777778
12.2	3.3933333333333335
12.4	3.542222222222222
12.6	3.732222222222222
12.8	3.928888888888889
13.0	3.7955555555555556
13.2	3.7333333333333334
13.4	3.938888888888889
13.6	3.868888888888889
13.8	3.7711111111111113
14.0	4.135555555555555
14.2	4.138888888888889
14.4	4.052222222222222
14.6	3.991111111111111
14.8	3.9066666666666667
15.0	3.8555555555555556
15.2	3.73
15.4	3.542222222222222
15.6	3.2133333333333334
15.8	3.367777777777778
16.0	3.2622222222222224
16.2	3.2155555555555555
16.4	3.361111111111111
16.6	3.1844444444444444
16.8	3.3088888888888888
17.0	3.0944444444444446
17.2	3.152222222222222
17.4	3.08
17.6	2.953333333333333
17.8	2.9144444444444444
18.0	2.9744444444444444
18.2	2.758888888888889
18.4	2.7744444444444443
18.6	2.741111111111111
18.8	2.9644444444444447
19.0	2.69
19.2	2.776666666666667
19.4	2.758888888888889
19.6	2.798888888888889
19.8	2.776666666666667
20.0	2.557777777777778
20.2	2.5
20.4	2.732222222222222
20.6	2.5833333333333335
20.8	2.641111111111111
21.0	2.4922222222222223
21.2	2.721111111111111
21.4	2.8133333333333335
21.6	2.661111111111111
21.8	2.7688888888888887
22.0	2.7022222222222223
22.2	2.6566666666666667
22.4	2.667777777777778
22.6	2.2355555555555555
22.8	2.2755555555555556
23.0	2.278888888888889
23.2	2.192222222222222
23.4	2.1422222222222222
23.6	2.1666666666666665
23.8	2.01
24.0	2.267777777777778
24.2	2.0755555555555554
24.4	2.316666666666667
24.6	1.941111111111111
24.8	2.331111111111111
25.0	1.8377777777777777
25.2	1.781111111111111
25.4	1.86
25.6	1.88
25.8	1.8811111111111112
26.0	1.7422222222222221
26.2	1.86
26.4	1.7555555555555555
26.6	1.6688888888888889
26.8	1.76
27.0	1.5677777777777777
27.2	1.6333333333333333
27.4	1.471111111111111
27.6	1.441111111111111
27.8	1.3988888888888888
28.0	1.4622222222222223
28.2	1.3588888888888888
28.4	1.48
28.6	1.7622222222222221
28.8	1.6544444444444444
29.0	1.6655555555555555
29.2	1.5822222222222222
29.4	1.3922222222222222
29.6	1.2866666666666666
29.8	1.0866666666666667
30.0	1.09
30.2	0.9977777777777778
30.4	1.1411111111111112
30.6	1.0677777777777777
30.8	1.0533333333333332
31.0	0.96
31.2	0.8511111111111112
31.4	0.9811111111111112
31.6	0.8988888888888888
31.8	0.89
32.0	0.7755555555555556
32.2	0.6955555555555556
32.4	0.7544444444444445
32.6	0.6922222222222222
32.8	0.8044444444444444
33.0	0.7222222222222222
33.2	1.0255555555555556
33.4	1.0266666666666666
33.6	0.7455555555555555
33.8	0.7244444444444444
34.0	0.5533333333333333
34.2	0.6966666666666667
34.4	0.9977777777777778
34.6	0.5422222222222223
34.8	0.6655555555555556
35.0	0.8988888888888888
