E	I
4.0	65.545
4.2	61.39
4.4	57.64
4.6	54.29
4.8	50.855
5.0	48.8575
5.2	45.9925
5.4	43.305
5.6	40.8575
5.8	38.8225
6.0	36.94
6.2	34.6875
6.4	33.26
6.6	31.345
6.8	29.9025
7.0	28.245
7.2	27.57
7.4	25.8275
7.6	24.8175
7.8	23.11
8.0	22.5025
8.2	21.27
8.4	20.885
8.6	20.72
8.8	19.445
9.0	19.0525
9.2	18.1775
9.4	17.97
9.6	17.3775
9.8	16.6475
10.0	16.2775
10.2	15.8475
10.4	15.5525
10.6	14.8925
10.8	14.68
11.0	14.4425
11.2	14.165
11.4	14.1075
11.6	13.24
11.8	12.67
12.0	12.37
12.2	12.2425
12.4	12.345
12.6	12.32
12.8	11.915
13.0	11.295
13.2	10.865
13.4	11.06
13.6	10.19
13.8	10.025
14.0	9.3775
14.2	9.57
14.4	9.5325
14.6	9.27
14.8	8.905
15.0	8.9175
15.2	8.525
15.4	8.4575
15.6	8.17
15.8	7.8
16.0	7.9575
16.2	7.2525
16.4	7.2925
16.6	7.0525
16.8	6.975
17.0	6.875
17.2	6.7275
17.4	6.75
17.6	5.8975
17.8	5.92
18.0	5.7775
18.2	5.61
18.4	5.34
18.6	5.2675
18.8	5.1375
19.0	5.2225
19.2	5.03
19.4	4.61
19.6	4.355
19.8	4.2325
20.0	4.1625
20.2	4.0
20.4	4.11
20.6	3.8675
20.8	3.715
21.0	3.49
21.2	3.6325
21.4	3.7475
21.6	3.5425
21.8	3.49
22.0	3.4125
22.2	3.21
22.4	3.0875
22.6	2.8675
22.8	2.855
23.0	2.715
23.2	2.805
23.4	2.6075
23.6	2.5525
23.8	2.4175
24.0	2.74
24.2	2.655
24.4	2.6825
24.6	2.5575
24.8	2.65
25.0	2.125
25.2	2.2375
25.4	2.225
25.6	2.045
25.8	2.1325
26.0	1.995
26.2	2.06
26.4	2.18
26.6	2.22
26.8	2.155
27.0	1.815
27.2	2.1025
27.4	1.8675
27.6	1.7725
27.8	1.7075
28.0	1.7175
28.2	1.7675
28.4	1.88
28.6	2.1425
28.8	2.045
29.0	2.035
29.2	2.005
29.4	1.7875
29.6	1.915
29.8	1.475
30.0	1.585
30.2	1.52
30.4	1.73
30.6	1.69
30.8	1.67
31.0	1.71
31.2	1.3475
31.4	1.545
31.6	1.5025
31.8	1.4175
32.0	1.235
32.2	1.1975
32.4	1.5175
32.6	1.295
32.8	1.305
33.0	1.26
33.2	1.665
33.4	1.6125
33.6	1.2125
33.8	1.3325
34.0	1.17
34.2	1.175
34.4	1.5675
34.6	1.02
34.8	1.2575
35.0	1.53
