E	I
4.0	56.117973372781066
4.2	56.117973372781066
4.4	53.963387573964496
4.6	49.675665680473365
4.8	46.14903846153845
5.0	43.30917159763314
5.2	41.194526627218934
5.4	39.55917159763314
5.6	38.202292899408285
5.8	37.184911242603555
6.0	36.35687869822485
6.2	35.695636094674555
6.4	35.18860946745562
6.6	34.67344674556213
6.8	34.008136094674555
7.0	33.26331360946746
7.2	32.35650887573964
7.4	31.333579881656803
7.6	30.343934911242606
7.8	29.514792899408285
8.0	28.666050295857985
8.2	27.680473372781066
8.4	26.702292899408285
8.6	25.485946745562128
8.8	24.39127218934911
9.0	23.456730769230774
9.2	22.56471893491124
9.4	21.70007396449704
9.6	20.86094674556213
9.8	19.97965976331361
10.0	18.977440828402365
10.2	18.183431952662723
10.4	17.32766272189349
10.6	16.56397928994083
10.8	16.018860946745562
11.0	15.445266272189349
11.2	14.931582840236686
11.4	14.4375
11.6	13.76368343195266
11.8	13.149778106508876
12.0	12.490754437869823
12.2	12.041420118343195
12.4	11.715606508875739
12.6	11.458210059171597
12.8	11.19378698224852
13.0	10.772928994082841
13.2	10.370192307692308
13.4	9.842455621301776
13.6	9.451183431952662
13.8	9.098002958579881
14.0	8.80362426035503
14.2	8.708949704142011
14.4	8.490384615384615
14.6	8.35465976331361
14.8	8.138683431952662
15.0	7.859467455621302
15.2	7.632396449704142
15.4	7.343934911242603
15.6	7.122041420118343
15.8	6.8698224852071
16.0	6.64792899408284
16.2	6.498890532544379
16.4	6.291050295857988
16.6	6.097633136094675
16.8	5.950813609467455
17.0	5.732618343195266
17.2	5.563239644970414
17.4	5.356508875739645
17.6	5.08801775147929
17.8	4.903476331360947
18.0	4.650887573964497
18.2	4.461538461538462
18.4	4.263313609467456
18.6	4.122781065088757
18.8	4.02551775147929
19.0	3.941198224852071
19.2	3.926405325443787
19.4	3.7943786982248517
19.6	3.7174556213017746
19.8	3.6224112426035506
20.0	3.476701183431953
20.2	3.383136094674556
20.4	3.3143491124260356
20.6	3.2366863905325443
20.8	3.162721893491124
21.0	3.1268491124260356
21.2	3.083949704142012
21.4	3.07914201183432
21.6	3.1264792899408285
21.8	3.0717455621301775
22.0	2.9944526627218933
22.2	2.9467455621301775
22.4	2.8443047337278107
22.6	2.730769230769231
22.8	2.6645710059171597
23.0	2.524778106508876
23.2	2.424556213017752
23.4	2.4019970414201186
23.6	2.323224852071006
23.8	2.388683431952663
24.0	2.349852071005917
24.2	2.375
24.4	2.352810650887574
24.6	2.2788461538461537
24.8	2.253698224852071
25.0	2.0935650887573964
25.2	2.0647189349112427
25.4	1.9474852071005917
25.6	1.8616863905325443
25.8	1.867603550295858
26.0	1.804733727810651
26.2	1.8113905325443787
26.4	1.8594674556213018
26.6	1.8868343195266273
26.8	1.8716715976331362
27.0	1.8328402366863907
27.2	1.8036242603550297
27.4	1.7363165680473371
27.6	1.7045118343195267
27.8	1.6775147928994083
28.0	1.629068047337278
28.2	1.6531065088757395
28.4	1.7585059171597632
28.6	1.8480029585798818
28.8	1.9519230769230769
29.0	2.040310650887574
29.2	1.9737426035502958
29.4	1.8794378698224852
29.6	1.7411242603550297
29.8	1.5939349112426033
30.0	1.5162721893491122
30.2	1.518491124260355
30.4	1.5303254437869822
30.6	1.5432692307692308
30.8	1.5247781065088757
31.0	1.4478550295857988
31.2	1.426775147928994
31.4	1.3820266272189348
31.6	1.3583579881656804
31.8	1.3291420118343196
32.0	1.294008875739645
32.2	1.3043639053254439
32.4	1.2659023668639053
32.6	1.279585798816568
32.8	1.2352071005917158
33.0	1.2836538461538463
33.2	1.349852071005917
33.4	1.3317307692307692
33.6	1.3701923076923075
33.8	1.2167159763313609
34.0	1.1349852071005917
34.2	1.1582840236686391
34.4	1.0894970414201182
34.6	1.091715976331361
34.8	1.1671597633136095
35.0	1.1923076923076923
