E	I
4.0	59.88
4.2	57.155
4.4	53.9475
4.6	50.7475
4.8	48.57
5.0	46.54
5.2	43.78
5.4	41.9825
5.6	38.875
5.8	37.3775
6.0	34.5975
6.2	33.06
6.4	31.08
6.6	30.6275
6.8	28.95
7.0	27.7775
7.2	26.0425
7.4	24.88
7.6	23.8175
7.8	22.1075
8.0	21.4975
8.2	19.7625
8.4	19.255
8.6	18.9375
8.8	17.875
9.0	18.155
9.2	17.61
9.4	16.6
9.6	16.2575
9.8	15.345
10.0	15.78
10.2	14.67
10.4	14.61
10.6	14.4675
10.8	13.9625
11.0	13.865
11.2	13.265
11.4	13.3675
11.6	12.8375
11.8	12.2225
12.0	12.0
12.2	11.445
12.4	11.735
12.6	11.4775
12.8	11.145
13.0	10.76
13.2	10.0875
13.4	9.8425
13.6	9.6725
13.8	9.4025
14.0	9.2125
14.2	8.9275
14.4	8.6025
14.6	8.935
14.8	8.44
15.0	8.5075
15.2	8.13
15.4	7.585
15.6	7.64
15.8	7.235
16.0	7.01
16.2	6.8175
16.4	6.7625
16.6	6.5425
16.8	6.37
17.0	6.48
17.2	6.1225
17.4	5.985
17.6	5.515
17.8	5.485
18.0	5.1925
18.2	5.22
18.4	4.94
18.6	4.93
18.8	4.9875
19.0	4.665
19.2	4.75
19.4	4.215
19.6	4.13
19.8	4.2
20.0	3.78
20.2	3.7225
20.4	3.7325
20.6	3.65
20.8	3.645
21.0	3.525
21.2	3.2575
21.4	3.7625
21.6	3.585
21.8	3.4575
22.0	3.3025
22.2	3.32
22.4	3.2675
22.6	3.1125
22.8	2.8
23.0	2.755
23.2	2.7275
23.4	2.5375
23.6	2.6625
23.8	2.47
24.0	2.8175
24.2	2.34
24.4	2.69
24.6	2.3425
24.8	2.6675
25.0	2.4275
25.2	2.17
25.4	2.2575
25.6	2.05
25.8	2.055
26.0	1.9325
26.2	2.1175
26.4	2.1075
26.6	2.0475
26.8	2.13
27.0	1.895
27.2	1.9875
27.4	1.8025
27.6	1.7875
27.8	1.8575
28.0	1.87
28.2	1.7725
28.4	1.7825
28.6	2.25
28.8	2.27
29.0	2.115
29.2	2.0175
29.4	1.9125
29.6	1.5725
29.8	1.6375
30.0	1.6325
30.2	1.555
30.4	1.6525
30.6	1.5925
30.8	1.6675
31.0	1.605
31.2	1.4875
31.4	1.56
31.6	1.64
31.8	1.225
32.0	1.2725
32.2	1.1725
32.4	1.2625
32.6	1.1575
32.8	1.415
33.0	1.265
33.2	1.555
33.4	1.69
33.6	1.32
33.8	1.285
34.0	1.095
34.2	1.24
34.4	1.4625
34.6	1.0825
34.8	1.225
35.0	1.51
