E	I
4.0	0.0
4.2	0.0
4.4	0.0011111111111111111
4.6	0.0
4.8	0.0
5.0	0.0011111111111111111
5.2	0.0011111111111111111
5.4	0.0011111111111111111
5.6	0.0011111111111111111
5.8	0.0011111111111111111
6.0	0.0
6.2	0.0
6.4	0.0
6.6	0.0033333333333333335
6.8	0.0022222222222222222
7.0	0.006666666666666667
7.2	0.0022222222222222222
7.4	0.0
7.6	0.0
7.8	0.0
8.0	0.0
8.2	0.0
8.4	0.0
8.6	0.0011111111111111111
8.8	0.0044444444444444444
9.0	0.014444444444444444
9.2	0.035555555555555556
9.4	0.07111111111111111
9.6	0.18333333333333332
9.8	0.28444444444444444
10.0	0.40555555555555556
10.2	0.5455555555555556
10.4	0.7722222222222223
10.6	1.0455555555555556
10.8	1.3
11.0	1.6788888888888889
11.2	1.89
11.4	2.2488888888888887
11.6	2.4677777777777776
11.8	2.6566666666666667
12.0	2.8422222222222224
12.2	3.1644444444444444
12.4	3.448888888888889
12.6	3.628888888888889
12.8	3.6966666666666668
13.0	3.8777777777777778
13.2	3.867777777777778
13.4	4.094444444444444
13.6	4.145555555555555
13.8	4.228888888888889
14.0	4.582222222222223
14.2	4.408888888888889
14.4	4.7188888888888885
14.6	4.841111111111111
14.8	4.835555555555556
15.0	5.112222222222222
15.2	4.786666666666667
15.4	4.785555555555556
15.6	4.926666666666667
15.8	4.854444444444445
16.0	4.84
16.2	5.081111111111111
16.4	5.121111111111111
16.6	5.044444444444444
16.8	5.085555555555556
17.0	5.0055555555555555
17.2	5.032222222222222
17.4	5.013333333333334
17.6	4.931111111111111
17.8	4.747777777777777
18.0	4.695555555555556
18.2	4.687777777777778
18.4	4.692222222222222
18.6	4.667777777777777
18.8	4.794444444444444
19.0	4.731111111111111
19.2	4.6466666666666665
19.4	4.738888888888889
19.6	4.601111111111111
19.8	4.492222222222222
20.0	4.307777777777778
20.2	4.332222222222223
20.4	4.335555555555556
20.6	4.183333333333334
20.8	4.256666666666667
21.0	4.182222222222222
21.2	3.9788888888888887
21.4	4.302222222222222
21.6	4.447777777777778
21.8	4.203333333333333
22.0	4.1033333333333335
22.2	4.053333333333334
22.4	4.1322222222222225
22.6	3.828888888888889
22.8	3.7533333333333334
23.0	3.761111111111111
23.2	3.5766666666666667
23.4	3.473333333333333
23.6	3.4277777777777776
23.8	3.3022222222222224
24.0	3.7244444444444444
24.2	3.281111111111111
24.4	3.7855555555555553
24.6	3.3344444444444443
24.8	3.3
25.0	3.1655555555555557
25.2	2.867777777777778
25.4	3.0433333333333334
25.6	2.937777777777778
25.8	2.8044444444444445
26.0	2.772222222222222
26.2	2.8766666666666665
26.4	2.8777777777777778
26.6	2.7311111111111113
26.8	2.801111111111111
27.0	2.546666666666667
27.2	2.5833333333333335
27.4	2.471111111111111
27.6	2.473333333333333
27.8	2.236666666666667
28.0	2.2577777777777777
28.2	2.3133333333333335
28.4	2.3566666666666665
28.6	2.433333333333333
28.8	2.491111111111111
29.0	2.4555555555555557
29.2	2.3444444444444446
29.4	2.131111111111111
29.6	2.05
29.8	2.002222222222222
30.0	1.9277777777777778
30.2	1.76
30.4	1.8266666666666667
30.6	1.8033333333333332
30.8	1.7722222222222221
31.0	1.6922222222222223
31.2	1.5566666666666666
31.4	1.6933333333333334
31.6	1.5433333333333332
31.8	1.4388888888888889
32.0	1.33
32.2	1.3988888888888888
32.4	1.4077777777777778
32.6	1.1866666666666668
32.8	1.4066666666666667
33.0	1.2977777777777777
33.2	1.6633333333333333
33.4	1.5844444444444445
33.6	1.3155555555555556
33.8	1.3355555555555556
34.0	1.1455555555555557
34.2	1.3077777777777777
34.4	1.4555555555555555
34.6	1.1322222222222222
34.8	1.2644444444444445
35.0	1.4344444444444444
